"LTER_site","samp_loc","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","SODDIE STREAM",2012,"2012-06-08","1040","6.55","10.58","69.290000000000006","NP","NP","0.28183829312644504","u","49.115764822594812","15.639232840276408","39.675934454092683","3.8103280017595016","1.6641751050686824","u","29.397803076359338","0.12911906212952792","251.65144332149544","108.52309841184986","100.48109724355756","3.8477702053175203E-2","NP","3.1510192252452196","NP","3.1510192252452196","u","NP","u","NP","u","4.303968737650931E-2","-18.812857855169806","9.2949423087161434E-2","-138.07853114628438","0.51882205322465269","12.424331695074073","NP","NP","NP","1.5254156201949001","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-06-11","1100","6.6","10.43","68.92","NP","NP","0.25118864315095779","u","45.833967821077849","16.237821172145445","39.541651371895362","4.8254600714388012","1.3539051702253686","u","29.356163128659112","u","253.38177437011689","106.69008907970841","99.630068298884481","3.4218764034136283E-2","NP","2.1015926687024127","NP","2.1015926687024127","u","NP","u","NP","u","u","-18.637614528390447","1.5032305548556944E-2","-137.33023594285842","1.9143544906347957E-2","11.770680284265154","NP","NP","NP","1.4075314828125001","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-06-15","1230","6.71","11.25","77.17","NP","NP","0.19498445997580421","u","47.884191266636734","17.265076863951961","41.972348422204632","3.2486026137230835","1.3539051702253686","u","29.106323442457757","0.10934259055982434","265.83935163362821","110.56520362649222","107.73957120324296","1.2943520935137981E-2","NP","2.6686418027490251","NP","2.6686418027490251","u","NP","5.7982072867566341E-2","NP","2.1534542680958224E-2","3.6447530186608117E-2","-18.672547250863918","1.0711102986266383E-2","-137.9031329257032","0.22799775404065609","11.477245081208139","NP","NP","NP","1.4590988647317003","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-06-19","1120","6.55","11.35","76.03","NP","NP","0.28183829312644504","u","49.937416803512981","16.922498316337613","43.746298958655572","3.0243511473735358","1.7205878204947394","u","29.418623050209451","0.1159401480984051","274.83581940530775","113.91240351900615","107.28515101880259","2.9960785570397316E-2","NP","1.0752150666844227","NP","1.0752150666844227","u","NP","5.1974539723639211E-2","NP","1.3327823690837515E-2","3.8646716032801696E-2","-18.617011572474102","4.4986127222183578E-2","-137.55265256580768","0.17876992187412266","11.383440013985137","NP","NP","NP","1.3799110627875","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-06-26","1100","6.79","11.31","84.73","NP","NP","0.16218100973589286","u","54.052968851816367","16.580081085472198","44.983831677248162","3.3608218863485235","1.156460666234169","u","27.877944985301099","0.13241041813133592","280.71793267643835","119.13988451062114","113.89681606966661","2.2498895787224488E-2","NP","3.8878430194089217","NP","3.8878430194089217","u","NP","u","NP","u","4.4136806043778641E-2","-18.571610127692509","6.5094324076062473E-3","-137.20527126952595","0.14541722380897218","11.367609752014118","NP","NP","NP","1.5899047649079001","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-06-29","1215","6.88","15.07","101.32","NP","NP","0.13182567385564048","0.50819083352966843","62.735866183882237","17.693532992694966","61.049582147552385","5.8459133816582272","16.387893831269565","u","27.232525795947602","0.16197201467036862","278.93217434493448","147.96491121317311","145.10239164188752","9.767447761653834E-3","NP","12.211285448335117","NP","12.211285448335117","u","NP","3.891362489830183E-2","NP","u","5.3990671556789542E-2","-18.344012472122266","4.3675974421322469E-2","-135.36285312098349","0.11327997270691847","11.38924665599464","NP","NP","NP","1.6516410048000001","NP","Na+, Cl- and TDN were checked."
"NWT","SODDIE STREAM",2012,"2012-07-10","0915","6.85","13.76","107.67","NP","NP","0.14125375446227539","u","67.722535912864274","22.166702994406055","45.536378058895686","4.5994212782006043","3.1873184215722219","u","23.526570450627514","0.10934259055982434","271.33789948150064","140.16629199882888","134.49323146275955","2.0654883779636046E-2","NP","9.6304096047695857","NP","9.6304096047695857","u","NP","3.5890881326273646E-2","NP","u","3.6447530186608117E-2","-17.255707418393669","5.3932772628948432E-3","-126.18933806068975","0.15451069367732698","11.856321286459604","NP","NP","NP","2.2580204434104001","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-07-12","1330","6.95","14.02","107.93","NP","NP","0.11220184543019621","u","52.817021146037938","23.117468870730502","46.36816933116426","4.0354617315533732","2.0590641130510816","u","23.797230110678981","0.17507554077613482","275.29962560792927","126.45032292491626","133.9613697645062","-2.8842970766861518E-2","NP","7.6948689746135583","NP","7.6948689746135583","u","NP","7.5926989287789778E-2","NP","1.7568475695744837E-2","5.8358513592044942E-2","-17.356606367490677","3.0383975768232062E-2","-127.72611322030477","0.19531465850687396","11.12673771962065","NP","NP","NP","1.7917264198656","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-07-17","1000","6.81","12.14","85.07","NP","NP","0.15488166189124805","0.80017742010965942","57.354251975489021","18.208032309180652","43.062133382421763","3.0243511473735358","2.312921332468338","u","25.941687417240605","0.14556236606185827","274.96943948860337","122.60382789646589","113.47017111577078","3.8689804124602774E-2","NP","1.676690748695572","NP","0.87651332858591258","0.80017742010965942","NP","3.891362489830183E-2","NP","u","4.8520788687286091E-2","-17.485711479058281","4.0922979409312665E-2","-128.16369945747365","0.20810777993093091","11.721992374992595","NP","NP","NP","1.9244534787072003","NP","NaN"
"NWT","SODDIE STREAM",2012,"2012-07-24","1400","6.94","14.92","102.37","NP","NP","0.11481536214968795","2.9001546871318711","58.372326240319374","19.582006597564991","52.438628040448371","6.3012005979029215","12.608241897723746","u","25.02560856783564","9.9436118137792975E-2","280.91394847291275","139.70913152551722","140.10328658369718","-1.4086403342760791E-3","NP","4.6768232554294045","NP","1.7766685682975334","2.9001546871318711","NP","7.9898971905469157E-2","NP","4.6753599192871496E-2","3.3145372712597661E-2","-17.485711743350848","2.3177205798281808E-2","-128.19963546465161","0.17539546833456685","11.686058482155175","NP","NP","NP","1.8654634699776003","NP","Cl- was checked."
"NWT","SODDIE STREAM",2012,"2012-07-26","1430","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","6.211827025971024","NP","NP","NP","NP","NP","NP","NP","NP","-17.586757481766544","1.8764468837985628E-2","-128.82069450456069","5.2870815318044342E-2","11.873365349571657","NP","NP","NP","1.4885709252789001","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-05-28","1200","6.6","11.04","56.77","NP","NP","0.25118864315095779","1.2908070945476076","51.272930299401217","18.694962782486016","24.211197139601037","13.973970648263514","3.779651933545821","1.3547316421766666","27.211705822097489","0.13597373450636019","157.44429718279846","109.69505660745035","89.252063132326342","0.10275591575220339","NP","13.387501249816275","NP","10.741962513092","2.6455387367242742","NP","0.33424293455478798","NP","0.28891835638600127","4.5324578168786732E-2","-18.803225086558481","1.7577225235425799E-2","-136.57424688264123","6.6000065424978521E-2","13.851553809826612","NP","NP","NP","3.7978543377286398","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-05-31","0815","6.47","10.9","56.19","NP","NP","0.33884415613920243","<0.50","46.24268014782934","16.849289001423163","30.499448365905749","9.4371512352309352","2.905254844441937","0.99992097398753965","31.646360252171522","0.15160357907277081","222.98544525537548","103.36741290652839","91.89313964967377","5.8763908565463867E-2","NP","10.120769100887319","NP","9.1208481268997801","0.99992097398753965","NP","0.18682989198682767","NP","0.13629536562923741","5.0534526357590266E-2","-18.593568555718459","2.0608989139247171E-2","-135.20094713300367","8.0921244199422274E-2","13.547601312744007","NP","NP","NP","2.3219448808374294","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-06-03","1330","6.39","10.69","55.05","NP","NP","0.40738027780411229","0.47438890708018039","47.246490651017965","16.707598974226716","30.604443759406347","8.5327502429543269","3.0462866330070795","0.30642739525424606","27.732205168350308","0.20994546481565199","187.90662012784915","103.97305281248964","86.34486466142728","9.262495294736664E-2","NP","10.919485960285094","NP","10.138669657950668","0.78081630233442645","NP","0.14115210980822629","NP","7.1170288203008955E-2","6.9981821605217334E-2","-18.911761521629121","2.0441016227037985E-2","-138.21037083883394","3.875437885468249E-2","13.083721334199026","NP","NP","NP","2.8327193310899994","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-06-10","1300","6.43","9.8800000000000008","54.87","NP","NP","0.37153522909717224","0.98622296588775193","44.238384383847311","15.292684591370515","31.975132599565896","5.3338197765434003","2.2283022593292525","0.4515772140588889","25.962507391090718","0.18277221914508959","195.8639248150061","98.197779546312063","83.695159083623949","7.9731629891328107E-2","NP","9.43285428127556","NP","7.9950541013289191","1.4378001799466409","NP","0.218275993978821","NP","0.1573519209304578","6.0924073048363198E-2","-18.368630380777315","1.2716665933959223E-2","-135.72519810918399","7.0157063256174157E-2","11.223844937034528","NP","NP","NP","2.4393744002143198","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-06-14","1030","6.42","9.67","53.37","NP","NP","0.38018939632056087","0.88371277968400586","41.240180883233535","14.304188068649225","32.611383117404245","2.9904153357577621","1.861619609059882","0.37093842583408732","25.83758754799004","<0.06","208.49442803900047","92.410069581049328","81.440145582884014","6.3099858621521648E-2","NP","4.2673847401105922","NP","3.012733534592499","1.2546512055180932","NP","6.2193486472525324E-2","NP","6.2193486472525324E-2","<0.02","-18.618846509291245","1.6565635709696755E-2","-135.93230223981533","0.14003090723163683","13.018469834514633","NP","NP","NP","1.8254693259927197","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-06-17","1230","6.6","9.8800000000000008","55.13","NP","NP","0.25118864315095779","1.4998441269392524","42.904634737400201","14.657054401118787","34.426674162454653","3.9395593126489699","1.8334132513468535","0.20966084938448412","26.274806998842411","<0.06","215.50757645702848","97.678955383712818","83.447881099573749","7.856966179306199E-2","NP","6.7210211853762569","NP","5.0115162090525205","1.7095049763237364","NP","0.19636698884548334","NP","0.19636698884548334","<0.02","-18.673936844810793","2.8125651234384128E-2","-135.82188959956142","0.13526126174627956","13.569605158924929","NP","NP","NP","1.7428510229599998","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-06-24","1415","6.68","10.15","62.27","NP","NP","0.20892961308540389","0.56763920047548344","44.905992024735525","14.727649512528792","36.709076183651007","4.1129469080865437","1.5513496742165682","<0.02","26.087427234191395","<0.06","223.45271846580997","101.23223344256274","89.908776908407958","5.9241376371103188E-2","NP","5.3158599181871251","NP","4.748220717711642","0.56763920047548344","NP","0.18241929194808557","NP","0.18241929194808557","<0.02","-18.846317244089921","1.1181287326114682E-2","-137.18131548047791","4.3629781124578111E-2","13.58922247224146","NP","NP","NP","1.6623376762470401","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-06-25","0900","6.57","9.8800000000000008","61.21","NP","NP","0.26915348039269077","1.861893908943578","42.904634737400201","14.798252072918721","33.358898654133576","3.0763898964554248","1.9744450399119959","<0.02","26.33726692039275","<0.06","224.38723251759541","96.269222750244182","89.521711960304742","3.6317761146159554E-2","NP","4.4430568327288684","NP","2.5811629237852904","1.861893908943578","NP","<0.04","NP","u","<0.02","-18.318060495595237","1.5284337374711809E-2","-135.3025267734655","0.10104150364097926","11.241957191296393","NP","NP","NP","1.41117754928923","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-07-02","DNS","6.53","10.02","62.37","NP","NP","0.29512092266663814","0.46179601065204495","44.162553974181641","15.258637709772952","37.288243407402419","1.9016225257020105","1.5231433165035397","<0.02","25.816767574139927","<0.06","237.46604889778524","99.36797455037771","89.709910890643471","5.1079816326520464E-2","NP","4.5253144009938104","NP","4.0635183903417653","0.46179601065204495","NP","<0.04","NP","u","<0.02","-18.869320452571021","1.5088807052910045E-2","-137.43488241481862","2.2829498426348096E-2","13.519681205749549","NP","NP","NP","1.5563787742790398","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-07-09","0830","6.57","10.9","69.83","NP","NP","0.26915348039269077","0.68862133835949957","48.110239648622759","16.32072472655479","38.161024705147504","3.5015930675668767","1.6359687473556539","<0.02","26.004147338790943","<0.06","248.67034663395103","107.05135696664412","97.470116086146589","4.6847114571800678E-2","NP","4.1309751358734692","NP","3.4423537975139697","0.68862133835949957","NP","<0.04","NP","u","<0.02","-17.511819132608327","3.4555131498104644E-2","-131.3741790339927","8.0488447353500761E-2","8.7203740268739125","NP","NP","NP","1.4758345562931197","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-07-12","1000","6.68","11","72.5","NP","NP","0.20892961308540389","0.68862133835949957","48.829662514970067","16.472419380059225","40.413794632937218","2.2013336788015962","1.4949369587905112","<0.02","25.587747861788685","<0.06","256.13699480080066","108.81476115821303","99.582684820579203","4.4300333405109672E-2","NP","6.0630362295228855","NP","5.3744148911633856","0.68862133835949957","NP","<0.04","NP","u","<0.02","-18.675557357454363","8.7673803543207186E-3","-136.41644847086712","0.12440820053997138","12.988010388767776","NP","NP","NP","1.6568246040703301","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-07-15","DNS","6.68","10.98","74.760000000000005","NP","NP","0.20892961308540389","<0.50","50.270050437365278","17.230811936821322","42.499326138165621","3.4014694788629751","2.0308577553380531","<0.02","24.005429849180111","7.7130707712920452E-2","256.60358776457667","113.61058760430059","100.8734183122311","5.938517064543393E-2","NP","6.6087937600380533","NP","u","u","NP","<0.04","NP","u","2.5710235904306818E-2","-17.589035588487672","1.508840451941801E-2","-130.14918712683905","1.7808158937777936E-2","10.563097581062323","NP","NP","NP","2.26472274873875","NP","DOC/TDN checked"
"NWT","SODDIE STREAM",2013,"2013-07-23","1300","6.77","11.37","76.989999999999995","NP","NP","0.16982436524617428","0.80203471657849268","51.351694588353297","17.306645605626848","43.401680274004121","3.101212224029462","1.3539051702253686","<0.02","25.192168358636543","<0.06","271.99669350552074","116.1330917738384","103.53607352886192","5.7345409528087421E-2","NP","6.4718824795885679","NP","5.6698477630100754","0.80203471657849268","NP","<0.04","NP","u","<0.02","-15.796520789704056","1.843273224624601E-2","-124.14916839173351","6.0676751816365553E-2","2.2229979258989374","NP","NP","NP","1.60512273577","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-07-30","1030","6.74","11.66","81.91","NP","NP","0.18197008586099811","0.80203471657849268","53.880061306427152","18.292446199407696","42.799535033323473","3.5015930675668767","1.4667306010774828","<0.02","23.651490293728191","<0.06","269.66493792664812","119.45764040916468","107.02822089480567","5.4879450058373781E-2","NP","4.434032901503465","NP","3.6319981849249725","0.80203471657849268","NP","<0.04","NP","u","<0.02","-16.585709444692245","1.2937877162735657E-2","-126.86211941745671","2.187945537805603E-2","5.8235561400812514","NP","NP","NP","1.59051946864744","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-09-17","1100","6.51","11.33","58.52","NP","NP","0.30902954325135851","1.2121805862944184","47.750720567694614","15.941457014313917","39.626545321225066","7.8329355670937559","5.7258906157447882","<0.02","29.897482448762045","<0.06","263.60150266416991","112.67286859987313","94.143373064506847","8.9594005704038582E-2","NP","6.7646703302183804","NP","5.552489743923962","1.2121805862944184","NP","4.8832452921805387E-2","NP","u","<0.02","-17.814026240904941","3.722382849287139E-2","-127.89442572561441","0.27689504937435372","14.617784201625113","NP","NP","NP","2.5368731981394399","NP","DOC/TDN checked"
"NWT","SODDIE STREAM",2013,"2013-09-24","1200","6.56","10.94","56.13","NP","NP","0.27542287033381629","<0.50","45.955043868742521","15.713872035538005","39.528416545389696","3.2012796057362793","6.0925732660141589","<0.02","30.417981795014867","6.8775129011119054E-2","263.60150266416991","104.67403492574032","92.709330190040149","6.0616580980276384E-2","NP","3.9754451598521894","NP","u","u","NP","<0.04","NP","u","2.292504300370635E-2","-17.782155171140104","8.9135166374510189E-3","-129.61188820080886","8.014811408284632E-2","12.645353168311971","NP","NP","NP","1.78945793841664","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-10-01","1030","6.57","11.12","63.36","NP","NP","0.26915348039269077","1.1606277322567062","46.313923782504993","16.624107842053306","41.403447488420952","5.3347647047158722","11.056892223507177","<0.02","30.771921350466783","<0.06","274.32826970814233","111.10602503034451","105.18881357397396","2.7357155143194485E-2","NP","4.478109740022024","NP","3.3174820077653178","1.1606277322567062","NP","<0.04","NP","u","<0.02","-17.877153069217453","6.8162845168231553E-2","-131.10586608158732","0.21455639225196468","11.911358472152301","NP","NP","NP","1.5347318601518103","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-10-08","1400","6.53","11.43","65.03","NP","NP","0.29512092266663814","0.55095989033819426","45.596291427155691","16.396572865251727","45.833595794139143","4.2705572384430468","6.0079541928750739","<0.02","31.146680879768816","<0.06","275.72713114224831","112.94309813799444","102.18463507264389","5.0009651962523147E-2","NP","3.5911802820475183","NP","3.0402203917093242","0.55095989033819426","NP","<0.04","NP","u","<0.02","-17.800358155332557","5.7515612650207458E-2","-130.50666727531799","0.26489998841744494","11.896197967342459","NP","NP","NP","1.4220842438986401","NP","NaN"
"NWT","SODDIE STREAM",2013,"2013-10-15","0900","6.52","10.61","57.68","NP","NP","0.30199517204020165","0.80468501779505397","41.658393293413177","15.030984258144127","41.900625506650776","3.8844645373842774","5.6412715426057032","<0.02","30.647001507366106","6.5076886602492473E-2","261.73556854135722","103.58114778542762","94.033349936574297","4.8315270179644786E-2","NP","3.3085865124335672","NP","2.5039014946385132","0.80468501779505397","NP","<0.04","NP","u","2.1692295534164158E-2","-17.730707382206791","3.9122477172072692E-2","-130.23753070834422","0.14377059975039905","11.608128349310107","NP","NP","NP","1.3094047769625099","NP","NaN"
